config,baseline,instant-removal-offsetting,physical-delay-offsetting,accelerated-emissions-offsetting,upfront-embodied-offsetting
1145405,2.3201959720312546,2.3201959720312546,2.3534250059218293,2.3831872833706127,2.325633087459109
1145716,2.1880591068272457,2.1880591068272457,2.2332922140197677,2.2739403052190807,2.1947239322155965
1145955,1.4259537189732916,1.4259537189732916,1.4338439029957342,1.452138535534578,1.4277634481661416
1147649,1.7414703112996757,1.7414703112996757,1.7733016835370232,1.8018633929287062,1.7462992907612065
1148719,1.5134314285799728,1.5134314285799728,1.5306167444257812,1.5460166799852595,1.516632897724504
1148916,1.8746813885161564,1.8746813885161564,1.8959399575667548,1.9150201284752455,1.878724652392359
1155480,2.0658231892617263,2.0658231892617263,2.1086336153408634,2.1470104340265683,2.0722136712399193
1157503,1.4077154953794417,1.4077154953794417,1.4187849397348258,1.4287205736511464,1.41014745513788
1159674,1.9354720000860068,1.9354720000860068,1.9527140949816102,1.968608261211988,1.9390776732485657
1161868,2.0121964670366834,2.0121964670366834,2.0447413766734526,2.077719414673997,2.017159641503868
1165164,1.8255119371211757,1.8255119371211757,1.852254433281164,1.8762496904625594,1.8300945207663775
1170703,2.8525031860434846,2.8525031860434846,2.9228733575561257,2.9861618300503276,2.8626670037813957
1170864,1.5954914497387491,1.5954914497387491,1.6080298610601786,1.619272429197817,1.5982640055444977
1175736,1.9642209164343705,1.9642209164343705,1.9793590004986845,1.994051952290197,1.9675086617904893
1182157,2.264398225298058,2.264398225298058,2.2874276260397806,2.3202276726894784,2.2691062447383468
1182234,2.2114900325378684,2.2114900325378684,2.258579749296727,2.3009658412393263,2.218204468247303
1184341,1.897977263216738,1.897977263216738,1.9182900744147235,1.9365031798285626,1.9019344726429572
1185050,1.832356376319393,1.832356376319393,1.8649506230907091,1.8940591095910029,1.8372384557135588
1195731,1.957661715793198,1.957661715793198,1.9874539486621432,2.0141823059196047,1.9625718731639268
1195753,1.8462663452806198,1.8462663452806198,1.8767287658307281,1.904044136090244,1.8513625796515223
1199306,3.162525212440499,3.162525212440499,3.211946722947423,3.2563594205138036,3.1709372615045512
1202595,1.9409615598815095,1.9409615598815095,1.9752850665795474,2.006060970635059,1.9464529982914838
1203181,2.1111315522960457,2.1111315522960457,2.1538658334769702,2.1922461903506165,2.1172841567884495
1203323,1.9326891132081563,1.9326891132081563,1.9755634265205282,2.0140082413330678,1.9392827084513526
1203991,2.231471785593858,2.231471785593858,2.2650184049245503,2.302569439280439,2.2369498675856447
1204402,1.6200233802410666,1.6200233802410666,1.6432747269332224,1.6641145161771769,1.6242436910770255
1205227,1.692483639859632,1.692483639859632,1.6993927428732862,1.7308691099640348,1.693995294420703
1205364,2.4074281205324035,2.4074281205324035,2.4310089413755094,2.4521752149029927,2.412033152349394
1205673,2.541562446173086,2.541562446173086,2.5864825067269632,2.626707360167937,2.5487251707193357
1206033,2.1360079547310784,2.1360079547310784,2.1639289412774643,2.2010069241406414,2.1397179601154397
1206346,1.9364903059363845,1.9364903059363845,1.9567450171239942,1.974924178310576,1.9405073076739483
1207327,1.8429138146104351,1.8429138146104351,1.855389914372382,1.8669352845537979,1.8456741584517544
1210980,1.8159419373684826,1.8159419373684826,1.856220036206016,1.8922280958680977,1.8217293046419938
1211884,2.008339314445629,2.008339314445629,2.0546297197319303,2.096311462696066,2.014998380961052
1213889,2.079803981013378,2.079803981013378,2.1058628650284104,2.129218201105611,2.0843088581300466
1214577,2.1555185742604395,2.1555185742604395,2.1851369163892906,2.211665697181694,2.1605891323161677
1214976,1.5839631013637663,1.5839631013637663,1.6010936127349207,1.616664929934285,1.5870551912524382
1219575,1.8561142495504763,1.8561142495504763,1.8804564553476306,1.90227691926362,1.8605895573013298
1220602,1.9455041771512904,1.9455041771512904,1.966208544565345,2.0008690487619196,1.9494399751102753
1223047,2.023186927937151,2.023186927937151,2.0567810660449015,2.0868533735616874,2.0287956221935297
1223131,1.7711791949615132,1.7711791949615132,1.8061940432188457,1.8375551222019832,1.7762453375250948
1228287,1.4621417850966192,1.4621417850966192,1.4759841950646038,1.4883939868625748,1.4649475154846365
1228793,1.3275677782762039,1.3275677782762039,1.3375729929219375,1.347306440498102,1.3296343302482598
1232537,1.6742293544950682,1.6742293544950682,1.6959009872670072,1.7153152224466082,1.6781961968408678
1234564,1.4935042159583796,1.4935042159583796,1.5090828938626222,1.525961997637437,1.4956415504137766
1235755,1.7850609562826134,1.7850609562826134,1.8150680474202714,1.843936046380067,1.78947661542106
1236502,1.6702744226685733,1.6702744226685733,1.69391906448374,1.7157758917803967,1.6745823955052759
1237614,1.635282475836184,1.635282475836184,1.6546948787980094,1.6721187035534262,1.6387839653167047
1238468,2.624667786599633,2.624667786599633,2.6596778233493024,2.692227194321549,2.6306514316461156
1241786,1.7335945928449907,1.7335945928449907,1.7597291117122376,1.7833619025993295,1.7379165830045347
1243150,2.241786965431403,2.241786965431403,2.2878451775451576,2.329101128358853,2.2490715604565183
1243772,1.947264058860542,1.947264058860542,1.9859527450664303,2.0206624748808575,1.952960576276597
1244229,3.462347493740286,3.462347493740286,3.5301861297755006,3.591242895739534,3.472193429369557
1265884,2.171242274927377,2.171242274927377,2.2080627031129834,2.2409538541615412,2.1767464891548696
1266034,1.6045556845214397,1.6045556845214397,1.6275682160747438,1.6524510841257924,1.608585045694034
1268270,1.7310754805560284,1.7310754805560284,1.7524594910385385,1.7716325089154465,1.7350647382446371
1269878,2.045876223616563,2.045876223616563,2.0706711878666786,2.092881012759667,2.050452219713766
1273554,1.4839054804316631,1.4839054804316631,1.507955220935626,1.5353435018802817,1.4870176018716987
1275684,2.9915908362577897,2.9915908362577897,3.0606750486544296,3.1229776355462833,3.0015756074164406
1278832,2.328736651405734,2.328736651405734,2.366159616757409,2.3996833509981284,2.334995095645726
1279964,2.3855586620319285,2.3855586620319285,2.4251463643221234,2.4640333026817425,2.391411365025512
1281859,2.2260863895668432,2.2260863895668432,2.2674013145322838,2.3044686378743298,2.2326644901340553
1282674,2.356697349918375,2.356697349918375,2.410305656530296,2.4585807744230435,2.364345916143751
1283283,1.4487504478488444,1.4487504478488444,1.4577923198968816,1.4667718009163027,1.4508154440982284
1284525,2.0325716177625397,2.0325716177625397,2.0541810416474764,2.078893267479814,2.0364097253673075
1284815,1.9204549531830784,1.9204549531830784,1.927056079097221,1.942906341732203,1.9224994295753866
1287280,1.6855626701846413,1.6855626701846413,1.6966135527622717,1.7065335469264702,1.6882866423447793
1288080,2.2668575995548457,2.2668575995548457,2.2935548152677763,2.3198608000617083,2.271704122973063
1290106,1.8174685728373534,1.8174685728373534,1.8281359008897755,1.8456339809510174,1.8200748076682127
1295183,1.505569291184722,1.505569291184722,1.5346674454070153,1.5607570065630845,1.5101742088965227
1298030,2.0642305360954194,2.0642305360954194,2.1021008501947316,2.1361187410525426,2.0702935515735774
1298609,1.6324012013497986,1.6324012013497986,1.6499460986070476,1.6664335454844101,1.6356099036332792
1298659,1.8409832407181776,1.8409832407181776,1.8628028524279887,1.8824839703078087,1.8450755980077214
1299008,1.4869864320744324,1.4869864320744324,1.4979412468308104,1.5140558159622757,1.488442268333771
1304739,1.6086370372406742,1.6086370372406742,1.627542410010934,1.6464143715549546,1.6113571888708995
1306865,2.6057388155652115,2.6057388155652115,2.64657905048844,2.683132668706634,2.612702381873585
1308466,2.4289940652954316,2.4289940652954316,2.469950185868873,2.5066188063021593,2.4354496220118937
1308862,1.9602915791420992,1.9602915791420992,1.9868047524710841,2.0105536969976776,1.9650329527361994
1308936,2.4726526029208395,2.4726526029208395,2.5251575147719185,2.5723327803905884,2.4802446954810105
1309978,1.9500021733452366,1.9500021733452366,1.9865903489816834,2.0194108586211823,1.955881707315057
1313808,1.8966775990843578,1.8966775990843578,1.9347256307762946,1.9708021620496388,1.9026645413722632
1315498,2.320731383711758,2.320731383711758,2.3640543217923597,2.402867655143109,2.327171787796016
1316254,2.1656710263314993,2.1656710263314993,2.211761596474051,2.253068022542928,2.1723376509817425
1316420,2.1448119604355615,2.1448119604355615,2.166114219640462,2.18530244482131,2.1489496275844617
1320624,1.741727435892088,1.741727435892088,1.7524039534027482,1.7643511315694782,1.74411820106044
1324163,1.4717868298000678,1.4717868298000678,1.4765451465046566,1.4808191974346379,1.4732266027277823
1328499,1.6604355199780814,1.6604355199780814,1.6809890634113294,1.6994029349029887,1.6640630922880966
1328564,2.144761177536923,2.144761177536923,2.1834438280434387,2.218091980333644,2.1508665743743345
1332736,2.324254838724317,2.324254838724317,2.3755378591007217,2.421512845775318,2.3316771833278898
1334422,1.8588189932835888,1.8588189932835888,1.9045939127287062,1.9457524622583569,1.8654660467672002
1338699,1.5911579619259344,1.5911579619259344,1.5999295475159014,1.6102879362418618,1.5933839593264831
1339326,2.53933975816166,2.53933975816166,2.574125745871244,2.6176020186706896,2.54525760854445
1340260,2.387835160388512,2.387835160388512,2.40142194021512,2.4136027980652424,2.3908954422642337
1340462,2.554080555907165,2.554080555907165,2.611611499593272,2.6631976738393135,2.562413313696246
1342245,2.021885050941731,2.021885050941731,2.0422900516058524,2.0613281836998283,2.0259488524149813
1343106,2.7083372419673197,2.7083372419673197,2.760504704034907,2.807318169981854,2.7158327178722663
1344034,1.6841123953484745,1.6841123953484745,1.7241081886163196,1.7600479863407612,1.6898221750882234
1345430,2.6448955653354473,2.6448955653354473,2.704264778553975,2.7575505255068204,2.6536888129124745
1349351,2.91884526114216,2.91884526114216,2.9937952217846235,3.061480798942978,2.929642519692872
1350825,2.183453492917123,2.183453492917123,2.224268590351603,2.272253854613337,2.189939770425271
1351624,1.9208985012086557,1.9208985012086557,1.9445950485089556,1.965846668303228,1.9255292723338964
1352919,2.209191926042759,2.209191926042759,2.2376326841540832,2.2631099650869637,2.214208744724732
1354305,1.6583634105208176,1.6583634105208176,1.6735240762036072,1.6870852661265725,1.6611913761422625
1358225,2.1654604684646994,2.1654604684646994,2.1874705545840842,2.207173601169799,2.169483478212949
1358507,2.3491356889799913,2.3491356889799913,2.397127139569571,2.4400459194844117,2.355950773629334
1359080,1.9830385320733683,1.9830385320733683,2.0013419522294345,2.0195814988454805,1.9865928983840073
1362165,1.5823677577957997,1.5823677577957997,1.6117777250816672,1.638261236164145,1.586933606967387
1362524,2.0119530873716807,2.0119530873716807,2.038630420094454,2.066020316712844,2.0167425749567065
1368399,1.749962434724454,1.749962434724454,1.762689898269264,1.7758408271955266,1.7524692752652842
1370797,1.3612343247893848,1.3612343247893848,1.39210721688563,1.4198626515174806,1.365596292961601
1372203,2.245516440130259,2.245516440130259,2.2977458975847447,2.3461335711016607,2.2529724478488546
1374725,2.3664247499231275,2.3664247499231275,2.4090676633360406,2.447223049407832,2.3726556557869243
1375755,2.4118294344168607,2.4118294344168607,2.4495945486045057,2.4893086501637263,2.4168054313272913
1376906,1.8601803049966537,1.8601803049966537,1.8910860144200874,1.919154970254979,1.8653498539929432
1378319,2.33444983292996,2.33444983292996,2.356729713745299,2.3789735621899224,2.3390917632399812
1386519,4.154448691751261,4.154448691751261,4.254224138826023,4.344149700556812,4.1690265625354614
1387608,1.6809657861956315,1.6809657861956315,1.6908877623638812,1.699794690452927,1.6832827258116416
1387778,1.8341843036174181,1.8341843036174181,1.849258281111574,1.862780594416775,1.8374282628279999
1387972,3.18859341236588,3.18859341236588,3.2728279774540914,3.3489357137070197,3.20070430326584
1388645,1.9034796821595188,1.9034796821595188,1.9247998905258465,1.9442943864972901,1.907373026149582
1388845,2.0513348194702488,2.0513348194702488,2.0856127662748394,2.1165525075633758,2.056875193703134
1389717,1.8835545995139666,1.8835545995139666,1.9267661496966901,1.9657067502359074,1.889768468417545
1393668,1.9339301229371484,1.9339301229371484,1.9573021536177295,1.9782480286981803,1.938378397850657
1397004,1.9653231423783646,1.9653231423783646,1.9825032661081667,1.9979085936050247,1.9688540773454009
1403451,1.7072796421210734,1.7072796421210734,1.7249506598057862,1.7407779773999361,1.7107588158928837
1404000,1.453163706012716,1.453163706012716,1.4805623624916426,1.508984882481785,1.4560297072968438
1404528,2.0149307930332334,2.0149307930332334,2.034539764133881,2.05244962538091,2.0187552320292275
1404793,2.221028640936103,2.221028640936103,2.2607234064376116,2.2961119558043697,2.2267552298891355
1405428,1.8077396418335736,1.8077396418335736,1.8400905963356193,1.8691058975661874,1.8127629461198398
1405844,2.4888628689113146,2.4888628689113146,2.5363136590278423,2.584528737134457,2.4956448137492657
1408080,1.95636704633282,1.95636704633282,1.9940169518667121,2.0277082429176074,1.9618138817316833
1408698,2.0712801422898415,2.0712801422898415,2.0888337078436345,2.104685554399312,2.074958907538701
1410278,2.30578774221607,2.30578774221607,2.34547984256887,2.3810093673160955,2.311551210467006
1411155,1.8522074798090602,1.8522074798090602,1.8854468432436113,1.9180094851681868,1.8574192396748976
1416525,1.682967808071969,1.682967808071969,1.7062350218459534,1.7270963762883258,1.6872204276467637
1416634,1.7602235934249157,1.7602235934249157,1.7713919544987577,1.7814167937820107,1.76287228852882
1417752,2.380732122554969,2.380732122554969,2.431027935485285,2.4761836448090246,2.3880099422422885
1418222,1.2425258854676435,1.2425258854676435,1.2523917160879716,1.2612337493964747,1.244521735783181
1419159,2.2641261534335024,2.2641261534335024,2.302439518278454,2.344530965161595,2.2694935258694806
1419487,1.6785652363633903,1.6785652363633903,1.699734654075045,1.7187092455648982,1.682418003428493
1421659,1.9897479414655226,1.9897479414655226,2.0085764252389726,2.0259818388525748,1.9934368425262095
1424755,2.5161492984699896,2.5161492984699896,2.560862509935364,2.6015634393657976,2.523168219794938
1426244,1.990814411994218,1.990814411994218,2.0151714958973197,2.037006286463309,1.9951598811651678
1429907,2.309956835839257,2.309956835839257,2.361980245854034,2.408592727434998,2.3174615150307454
1431215,1.6661222090470935,1.6661222090470935,1.6859420936237515,1.7041337211573817,1.6698141307347727
1434891,1.9998741533947062,1.9998741533947062,2.036848338207386,2.0708708113796805,2.005434265414084
1435405,2.075917975086811,2.075917975086811,2.104781917840731,2.130640271165869,2.0810928610716215
1435602,1.4038022290058574,1.4038022290058574,1.4304243568947745,1.4543221530840664,1.4080313533985598
1436750,2.3036275443088425,2.3036275443088425,2.3336915738454094,2.3606570177095363,2.3092673810003133
1437139,1.8811634191034665,1.8811634191034665,1.9157339272395866,1.9467471784641712,1.8863343383384945
1437667,1.3568783610961999,1.3568783610961999,1.380635293620367,1.4019273893271706,1.3606922453818369
1437905,2.0808700286866904,2.0808700286866904,2.128545419510306,2.1713556593601635,2.0877473370969217
1442213,1.6537757561671105,1.6537757561671105,1.6807451867491332,1.7047987109447058,1.657716417692618
1442403,1.912062831014406,1.912062831014406,1.9328661153030902,1.9540412802894636,1.9159179499436514
1442961,2.2659437885879385,2.2659437885879385,2.3015847303139414,2.333454132710812,2.271671471274018
1444033,2.4506908778609726,2.4506908778609726,2.4944703297955817,2.533686521344533,2.457157204078487
1447551,1.8619911484612013,1.8619911484612013,1.9075545040411415,1.9484492920987282,1.86862447095787
1447630,1.3685445710834245,1.3685445710834245,1.3844363403572502,1.3986703999643355,1.371430548558019
1448596,1.828848289596464,1.828848289596464,1.8625540699093432,1.8927587068075904,1.8340585525680941
1449323,2.9137839515536452,2.9137839515536452,2.973035848644871,3.026142965349708,2.9224638228780355
1453057,1.912534910431113,1.912534910431113,1.9529833892978625,1.9892433977856456,1.9187683607802588
1456490,1.8152552768170602,1.8152552768170602,1.8270685882346263,1.837809511633666,1.8178264444511032
1456598,3.553315383922908,3.553315383922908,3.629897466638753,3.698738085696464,3.5644976749057538
1461924,2.0674690268816662,2.0674690268816662,2.086660201617783,2.1038623758890638,2.0713395351888777
1462559,1.8172743990117464,1.8172743990117464,1.8450251780717266,1.8708022862973872,1.821967807771957
1462647,2.425409827765203,2.425409827765203,2.468694546830121,2.5073373408463495,2.4316957636459984
1463959,1.5919772960508036,1.5919772960508036,1.6093338890325037,1.6248857023785435,1.5950588447153151
1467487,2.892258068200298,2.892258068200298,2.950026879831013,3.0017727427734457,2.9006257226306777
1467782,1.4386930800713384,1.4386930800713384,1.4560743136449206,1.471713365383717,1.4416700121586066
1469890,1.7067742395448764,1.7067742395448764,1.7418288778525521,1.7733505357793884,1.7121387607739817
1470277,2.2805838766992266,2.2805838766992266,2.323080176037519,2.3660448049585336,2.2868228596352895
1473081,1.9612971539811503,1.9612971539811503,1.976635885604639,1.9903997716081483,1.964632898999146
1477414,1.9630441065356552,1.9630441065356552,1.9885459089044002,2.0114476441903943,1.9676440976887932
1478051,2.141080629193429,2.141080629193429,2.188094827849238,2.230355232735409,2.14788248987908
1479088,2.639375160174536,2.639375160174536,2.701020225032745,2.756482310361185,2.648205430332215
1479606,1.6632812809429511,1.6632812809429511,1.6937799809361112,1.721117227581824,1.668058690879851
1480781,1.929124749291638,1.929124749291638,1.9529928128836866,1.974385019091036,1.9333722703458973
1480972,2.025105465755899,2.025105465755899,2.0697290849679764,2.109824038583457,2.031539184275968
1481979,2.064547467668475,2.064547467668475,2.0861882679820853,2.1063220226231123,2.06872739246857
1483806,1.8166768698603397,1.8166768698603397,1.833972630687012,1.8504708416928852,1.8201419864465533
1485320,1.8748485039020737,1.8748485039020737,1.9054902384662318,1.9329027893757056,1.8798189238855647
1486467,1.5705635643619977,1.5705635643619977,1.5821764920379122,1.5925890288884985,1.5731786917613357
1486730,1.7121739520182901,1.7121739520182901,1.7202627749988504,1.7275284508884787,1.7143385349830025
1487371,2.065938668218064,2.065938668218064,2.111185358040742,2.1517675613753715,2.072459585546735
1489001,3.2467855543172948,3.2467855543172948,3.309572457933481,3.3659625871618335,3.2559889702460705
1489628,2.5146862501677933,2.5146862501677933,2.536160270492091,2.5568853919680405,2.5190455111271683
1489984,2.596708266179717,2.596708266179717,2.645141770600708,2.68905405779677,2.6044008616533847
1491386,1.8613810575018153,1.8613810575018153,1.8792903117891042,1.8953584292155738,1.864942522537763
1492236,2.1535664193893056,2.1535664193893056,2.189247755873582,2.2212150021985146,2.159503007211468
1494069,1.918220029780141,1.918220029780141,1.9345978113023667,1.9492992254065344,1.9216057081522826
1496387,2.5515814832027592,2.5515814832027592,2.6086455091705405,2.660033196641035,2.5597931118200465
1496489,2.3879447329035917,2.3879447329035917,2.440087401277276,2.4868986932942505,2.3955219668093504
1501119,2.003878759343351,2.003878759343351,2.043335142184698,2.078661238701909,2.009752171195186
1504433,2.4005416199056073,2.4005416199056073,2.4573519502717316,2.5083839226939384,2.408745508019285
1506271,1.5930463216707678,1.5930463216707678,1.6053326754889268,1.6163671245458813,1.595801824494009
1507975,1.7099930758912867,1.7099930758912867,1.7362905707217278,1.7598438929412874,1.7141897625520868
1508054,1.4757886768973074,1.4757886768973074,1.4985042960285129,1.518825712439301,1.479453508809046
1508443,2.365961571627805,2.365961571627805,2.4114833097244968,2.452206746612775,2.37254379127966
1510122,2.7986000113701364,2.7986000113701364,2.8399394022569173,2.8767830645639063,2.8045445693827653
1511391,2.5307336534070033,2.5307336534070033,2.5787718457310946,2.621555877997476,2.537616883689828
1511826,2.304691683348941,2.304691683348941,2.35497257488531,2.4000340906358635,2.311954256770156
1512589,2.085189901049652,2.085189901049652,2.113974491758498,2.1399876354819223,2.0903032798875616
1513477,1.6025268639283807,1.6025268639283807,1.624055050944052,1.64334381986847,1.6062272571173677
1514187,2.210692157700933,2.210692157700933,2.2526636660869808,2.2902255901762825,2.216911879972776
1515337,2.194490561694157,2.194490561694157,2.2290158687222865,2.2602780176127224,2.200297920265201
1520336,1.740411606832148,1.740411606832148,1.7600925073730251,1.7783806477195774,1.7441057558431685
1522756,2.6835195615355216,2.6835195615355216,2.7402628692738795,2.791022194210908,2.6916424249754876
1530470,1.9638435390174196,1.9638435390174196,1.994174395928357,2.021346225790177,1.968953614379217
1530740,1.836376656934669,1.836376656934669,1.8725455061318803,1.904923294912234,1.8416321277393641
1530885,2.1468032067507754,2.1468032067507754,2.188318351227007,2.2253511712759586,2.152788702295836
1532437,2.5766249395502325,2.5766249395502325,2.627464430881905,2.673090199376821,2.5840325135736384
1533513,1.8386971430718761,1.8386971430718761,1.877765850365667,1.9127816742547703,1.8444409897279863
1534371,1.7998372171090415,1.7998372171090415,1.839160874065833,1.8744000603828357,1.8055125595585604
1535536,1.8798984113281199,1.8798984113281199,1.9215236184512583,1.958906119624785,1.8858725004488501
1540495,1.9794647563650376,1.9794647563650376,2.015481706477758,2.0478069017569633,1.985266972329763
1544073,2.243697377852842,2.243697377852842,2.2663193347243085,2.2866030500344587,2.2480721341715015
1545592,2.282958221439076,2.282958221439076,2.3266329100770404,2.3657054970283666,2.2895383241237757
1546338,1.6083329342484094,1.6083329342484094,1.6380755050014908,1.6647119061444149,1.612833965722575
1546390,1.7515084030667072,1.7515084030667072,1.7610207026806857,1.7695629025310402,1.753933535324005
1548197,1.5939291406477725,1.5939291406477725,1.6032826983881465,1.6118570301166808,1.5962342949392119
1548621,2.1615258650170484,2.1615258650170484,2.202237255539923,2.2385528537476325,2.167569930826569
1556545,1.6028312168560197,1.6028312168560197,1.6067347241255474,1.6102422890686703,1.6040959014774472
1557515,2.1439011453699153,2.1439011453699153,2.1680850376638077,2.189785123414244,2.148451317679857
1557878,1.7752611272623677,1.7752611272623677,1.8001403052904716,1.826545694492541,1.7792557226764716
1558539,1.5412803201035483,1.5412803201035483,1.5522372338356523,1.5632077895688221,1.543564541152351
1560484,1.8045067005160005,1.8045067005160005,1.8154554796315325,1.8252841594240545,1.8071682979870725
1561715,3.3904614554976344,3.3904614554976344,3.4585763381559924,3.51984068791841,3.4002588289186724
1561919,2.4040079778092425,2.4040079778092425,2.440781680231117,2.4783984871100584,2.4097976978072575
1568689,1.7956551307587503,1.7956551307587503,1.8171308662672858,1.8447513256008852,1.7996068638283804
1570641,2.2069739169656866,2.2069739169656866,2.229843751801241,2.2735997878108636,2.211565940727827
1575956,1.9658665727643247,1.9658665727643247,1.9931715090692246,2.026331782556866,1.9703405886636791
1577529,1.9707854437127115,1.9707854437127115,2.014108658497691,2.052938257571575,1.9770304028430037
1584800,1.7601626873379261,1.7601626873379261,1.7853750368152204,1.8079713481644986,1.7647163439788733
1586598,1.9154830661551132,1.9154830661551132,1.941264159382002,1.9643405015270001,1.9196810174126167
1587357,2.447955590286206,2.447955590286206,2.484619631367738,2.5174402903380635,2.4545159153489946
1587862,2.280384160314286,2.280384160314286,2.3357194937894326,2.3857301531871844,2.2884094612851613
1588258,1.809136852296045,1.809136852296045,1.832915865091419,1.8542957538414278,1.8134284305975483
1588388,2.218953394845948,2.218953394845948,2.2557729602023504,2.289838952277174,2.2248116259616006
1590136,2.399733830082103,2.399733830082103,2.4473755921867606,2.490213530389389,2.4066469714299448
1590203,2.4192767551070977,2.4192767551070977,2.4664932815046625,2.5087212076758396,2.4262398356405237
1590667,2.06837772208282,2.06837772208282,2.0993578121088783,2.1271638877790564,2.073522200374121
1590821,1.9011010770080001,1.9011010770080001,1.9168583432520878,1.930977891787573,1.9043787957511447
1592589,1.4265013412760668,1.4265013412760668,1.4491939818337187,1.4709088967450075,1.4303383488946657
1594247,1.6815479479734472,1.6815479479734472,1.6998892779405301,1.7171074479557882,1.6848996577683861
1597937,2.317458906658243,2.317458906658243,2.3674501080953396,2.412318381247311,2.3249342584745327
